trace,p,sizeRate,size,hitRate,update
mds_0,12,18000,0.2,3417,0.5,0.679415942889,46012,55611,0.03
src2_0,12,18000,0.2,7061,0.5,0.524923262113,62889,83075,0.134
rsrch_0,12,18000,0.2,4649,0.5,0.572760572761,65196,84084,0.018
ts_0,12,18000,0.2,6314,0.5,0.474090913942,69049,93693,0.081
stg_0,12,18000,0.2,5385,0.5,0.547177256779,90054,116571,0.0
web_0,12,18000,0.2,6210,0.5,0.659637092355,103026,127746,0.124
src2_1,12,18000,0.2,633,0.5,0.0401628222524,1877,3685,0.106
usr_1,12,18000,0.2,125507,0.5,0.139780434246,16892256,39212126,0.997
src1_2,12,18000,0.2,5004,0.5,0.459428355815,35846,53005,0.328
prn_0,12,18000,0.2,9475,0.5,0.796068790193,374437,418141,0.02
stg_1,12,18000,0.2,4428,0.5,0.357179133715,28010,41349,0.001
prxy_0,12,18000,0.2,5999,0.5,0.914546708752,410717,430551,0.038
mds_1,12,18000,0.2,1517,0.5,0.040899306386,4292,8362,0.003
proj_0,12,18000,0.2,5582,0.5,0.64542346281,72476,89205,0.133
proj_4,12,18000,0.2,1627,0.5,0.0425865740222,4726,8923,0.004
prn_1,12,18000,0.2,97202,0.5,0.284133860285,347355,800327,0.833
web_1,12,18000,0.5,942,0.2,0.36409480585,1821,3966,0.159
wdev_0,12,18000,0.5,14411,0.2,0.473737190715,44434,99342,0.379
mds_0,12,18000,0.5,8543,0.2,0.655050259841,39600,55611,0.03
src2_0,12,18000,0.5,17654,0.2,0.501619018959,49783,83075,0.134
rsrch_0,12,18000,0.5,11624,0.2,0.582691118405,55341,84084,0.018
ts_0,12,18000,0.5,15786,0.2,0.494647412293,55682,93693,0.081
stg_0,12,18000,0.5,13464,0.2,0.550042463391,74498,116571,0.0
web_0,12,18000,0.5,15525,0.2,0.629350429759,88522,127746,0.124
src2_1,12,18000,0.5,1584,0.2,0.0409769335142,795,3685,0.106
usr_1,12,18000,0.5,313768,0.2,0.385108167815,4863792,39212126,0.997
src1_2,12,18000,0.5,12512,0.2,0.414979718894,26258,53005,0.328
prn_0,12,18000,0.5,23689,0.2,0.733958162438,327854,418141,0.02
stg_1,12,18000,0.5,11070,0.2,0.312051077414,18477,41349,0.001
prxy_0,12,18000,0.5,14999,0.2,0.90216257772,395758,430551,0.038
mds_1,12,18000,0.5,3794,0.2,0.021884716575,1802,8362,0.003
proj_0,12,18000,0.5,13957,0.2,0.623126506362,61549,89205,0.133
proj_4,12,18000,0.5,4068,0.2,0.0209570772162,1919,8923,0.004
prn_1,12,18000,0.5,243005,0.2,0.210289044353,174537,800327,0.833
web_1,13,18000,0.1,129,1,0.43701713134,2956,2977,0.1
wdev_0,13,18000,0.1,2248,1,0.51143064993,61867,64607,0.217
mds_0,13,18000,0.1,1776,1,0.650565479336,56381,56766,0.012
src2_0,13,18000,0.1,1836,1,0.671157787699,61214,62939,0.105
rsrch_0,13,18000,0.1,1936,1,0.591157321203,79634,80021,0.011
ts_0,13,18000,0.1,1602,1,0.562082139446,77092,77478,0.01
stg_0,13,18000,0.1,2263,1,0.477952607316,111183,111283,0.001
web_0,13,18000,0.1,3353,1,0.616193964815,134676,141139,0.239
usr_1,13,18000,0.1,3656,1,0.317227334943,89388,89863,0.029
src1_2,13,18000,0.1,4010,1,0.4017244021,69631,71793,0.075
prn_0,13,18000,0.1,7959,1,0.615984302876,256725,266036,0.095
stg_1,13,18000,0.1,1302,1,0.191413182229,32119,32119,0.0
prxy_0,13,18000,0.1,2262,1,0.938501854577,421948,430826,0.045
mds_1,13,18000,0.1,9982,1,0.135293707053,223257,257876,0.995
proj_0,13,18000,0.1,1388,1,0.800768279185,73522,76795,0.065
prn_1,13,18000,0.1,13775,1,0.157707362865,221592,225836,0.59
web_1,13,18000,0.2,258,0.5,0.508229761505,2115,2977,0.1
wdev_0,13,18000,0.2,4497,0.5,0.570835977526,44059,64607,0.217
mds_0,13,18000,0.2,3553,0.5,0.665274988549,46975,56766,0.012
src2_0,13,18000,0.2,3672,0.5,0.682152560416,51346,62939,0.105
rsrch_0,13,18000,0.2,3872,0.5,0.597618125242,63696,80021,0.011
ts_0,13,18000,0.2,3205,0.5,0.55764216939,60179,77478,0.01
stg_0,13,18000,0.2,4526,0.5,0.543470251521,85787,111283,0.001
web_0,13,18000,0.2,6706,0.5,0.618369125472,105450,141139,0.239
usr_1,13,18000,0.2,7313,0.5,0.326074135072,59322,89863,0.029
src1_2,13,18000,0.2,8021,0.5,0.376039446743,47748,71793,0.075
prn_0,13,18000,0.2,15918,0.5,0.597618367439,206873,266036,0.095
stg_1,13,18000,0.2,2604,0.5,0.405274136804,22652,32119,0.0
prxy_0,13,18000,0.2,4524,0.5,0.933641423684,408044,430826,0.045
mds_1,13,18000,0.2,19964,0.5,0.0927073477175,116845,257876,0.995
proj_0,13,18000,0.2,2776,0.5,0.778813724852,65774,76795,0.065
prn_1,13,18000,0.2,27550,0.5,0.158287429816,119171,225836,0.59
web_1,13,18000,0.5,647,0.2,0.458851192476,1634,2977,0.1
wdev_0,13,18000,0.5,11243,0.2,0.511817604903,35633,64607,0.217
mds_0,13,18000,0.5,8883,0.2,0.63643730402,40169,56766,0.012
src2_0,13,18000,0.5,9181,0.2,0.646610209886,43867,62939,0.105
rsrch_0,13,18000,0.5,9680,0.2,0.604291373514,54575,80021,0.011
ts_0,13,18000,0.5,8012,0.2,0.591767985751,52102,77478,0.01
stg_0,13,18000,0.5,11315,0.2,0.574292569395,73381,111283,0.001
web_0,13,18000,0.5,16765,0.2,0.595101283132,88183,141139,0.239
usr_1,13,18000,0.5,18282,0.2,0.342721698586,42443,89863,0.029
src1_2,13,18000,0.5,20052,0.2,0.329475018456,32309,71793,0.075
prn_0,13,18000,0.5,39796,0.2,0.55563156866,167637,266036,0.095
stg_1,13,18000,0.5,6510,0.2,0.397116971263,16589,32119,0.0
prxy_0,13,18000,0.5,11311,0.2,0.915128149183,394519,430826,0.045
mds_1,13,18000,0.5,49911,0.2,0.206676852441,41077,257876,0.995
proj_0,13,18000,0.5,6940,0.2,0.736870890032,58760,76795,0.065
prn_1,13,18000,0.5,68875,0.2,0.161254184452,62434,225836,0.59
web_1,14,18000,0.1,109,1,0.5254764683,2567,2571,0.012
wdev_0,14,18000,0.1,2250,1,0.504074467742,59901,62094,0.209
mds_0,14,18000,0.1,2631,1,0.5911549984,67198,68762,0.035
src2_0,14,18000,0.1,2544,1,0.598224075152,70592,73877,0.126
rsrch_0,14,18000,0.1,3563,1,0.457722892693,105644,106890,0.124
ts_0,14,18000,0.1,3269,1,0.384463597904,121211,126696,0.331
stg_0,14,18000,0.1,3346,1,0.438357178826,131004,135036,0.092
web_0,14,18000,0.1,6329,1,0.595716768883,194813,243928,0.341
usr_1,14,18000,0.1,8262,1,0.313455688029,143059,150219,0.375
src1_2,14,18000,0.1,3543,1,0.444763518364,62582,69646,0.287
src2_2,14,18000,0.1,525484,1,0.0529754956797,14603756,14812490,0.37
prn_0,14,18000,0.1,35127,1,0.332971136379,588776,594520,0.532
stg_1,14,18000,0.1,1308,1,0.190387423494,32187,32187,0.0
prxy_0,14,18000,0.1,5673,1,0.171349484757,2304519,2338122,0.042
mds_1,14,18000,0.1,1883,1,0.269640376601,25916,25916,0.0
proj_0,14,18000,0.1,22290,1,0.262771461827,289638,306719,0.707
proj_4,14,18000,0.1,6346,1,0.345994242415,81993,103863,0.767
prn_1,14,18000,0.1,27852,1,0.327034986401,419442,452976,0.573
web_2,14,18000,0.1,869664,1,0.0615548322133,8704525,9273618,0.998
web_1,14,18000,0.2,218,0.5,0.530532866589,1946,2571,0.012
wdev_0,14,18000,0.2,4500,0.5,0.562051083841,42453,62094,0.209
mds_0,14,18000,0.2,5262,0.5,0.58530874611,53325,68762,0.035
src2_0,14,18000,0.2,5088,0.5,0.601323822029,55534,73877,0.126
rsrch_0,14,18000,0.2,7127,0.5,0.49293666386,75764,106890,0.124
ts_0,14,18000,0.2,6539,0.5,0.504530529772,74624,126696,0.331
stg_0,14,18000,0.2,6693,0.5,0.520801860245,97414,135036,0.092
web_0,14,18000,0.2,12659,0.5,0.571398117477,144986,243928,0.341
usr_1,14,18000,0.2,16524,0.5,0.273567258469,91798,150219,0.375
src1_2,14,18000,0.2,7087,0.5,0.424202394969,42961,69646,0.287
src2_2,14,18000,0.2,1050968,0.5,0.0291235977206,7483311,14812490,0.37
prn_0,14,18000,0.2,70254,0.5,0.334431137725,377301,594520,0.532
stg_1,14,18000,0.2,2616,0.5,0.407369434865,22653,32187,0.0
prxy_0,14,18000,0.2,11346,0.5,0.347815041302,1546523,2338122,0.042
mds_1,14,18000,0.2,3766,0.5,0.203812316716,15706,25916,0.0
proj_0,14,18000,0.2,44580,0.5,0.233937252012,177310,306719,0.707
proj_4,14,18000,0.2,12692,0.5,0.213242444374,52126,103863,0.767
prn_1,14,18000,0.2,55705,0.5,0.239564568542,253773,452976,0.573
web_2,14,18000,0.2,1739328,0.5,0.0321508822123,4489238,9273618,0.998
web_1,14,18000,0.5,546,0.2,0.468689225982,1481,2571,0.012
wdev_0,14,18000,0.5,11252,0.2,0.504283827745,34381,62094,0.209
mds_0,14,18000,0.5,13156,0.2,0.556382885896,43453,68762,0.035
src2_0,14,18000,0.5,12720,0.2,0.56592714918,45754,73877,0.126
rsrch_0,14,18000,0.5,17818,0.2,0.480138460099,60486,106890,0.124
ts_0,14,18000,0.5,16347,0.2,0.480180905475,59230,126696,0.331
stg_0,14,18000,0.5,16733,0.2,0.5142998904,79197,135036,0.092
web_0,14,18000,0.5,31649,0.2,0.543918697321,111453,243928,0.341
usr_1,14,18000,0.5,41310,0.2,0.221110511986,54511,150219,0.375
src1_2,14,18000,0.5,17718,0.2,0.376532751343,29373,69646,0.287
src2_2,14,18000,0.5,2627422,0.2,0.182225540743,5054973,14812490,0.37
prn_0,14,18000,0.5,175637,0.2,0.288235887775,246754,594520,0.532
stg_1,14,18000,0.5,6540,0.2,0.402367415416,16774,32187,0.0
prxy_0,14,18000,0.5,28365,0.2,0.899842266571,2115176,2338122,0.042
mds_1,14,18000,0.5,9416,0.2,0.156351288779,8438,25916,0.0
proj_0,14,18000,0.5,111450,0.2,0.20521715316,104882,306719,0.707
proj_4,14,18000,0.5,31732,0.2,0.0918421382013,23864,103863,0.767
prn_1,14,18000,0.5,139263,0.2,0.141358482569,124383,452976,0.573
web_2,14,18000,0.5,4348321,0.2,0.0137027425542,1829922,9273618,0.998
web_1,15,18000,0.1,189,1,0.430017867778,3356,3358,0.007
wdev_0,15,18000,0.1,2315,1,0.517314644511,60558,63068,0.197
mds_0,15,18000,0.1,78742,1,0.060726836922,855295,863605,0.902
src2_0,15,18000,0.1,2651,1,0.601504258966,70790,75253,0.148
rsrch_0,15,18000,0.1,3174,1,0.476125361813,98418,100190,0.158
ts_0,15,18000,0.1,3716,1,0.361772810019,133751,141177,0.393
stg_0,15,18000,0.1,162498,1,0.0611724805435,1756869,1770878,0.921
web_0,15,18000,0.1,35569,1,0.274670368831,497153,538784,0.732
usr_1,15,18000,0.1,882709,1,0.113518517487,9193795,10049312,0.963
src1_2,15,18000,0.1,25750,1,0.0937894259924,283849,286930,0.875
src2_2,15,18000,0.1,52497,1,0.0712374745064,1627166,1660713,0.351
prn_0,15,18000,0.1,4482,1,0.655516061136,256434,257983,0.035
stg_1,15,18000,0.1,3544,1,0.208003771411,56981,57273,0.031
prxy_0,15,18000,0.1,5205,1,0.10437619764,3517970,3535078,0.017
mds_1,15,18000,0.1,2193666,1,0.0594126708835,21970042,23339146,0.997
proj_0,15,18000,0.1,3114,1,0.625300954136,95889,100929,0.216
proj_4,15,18000,0.1,511,1,0.189246019826,6598,6658,0.213
prn_1,15,18000,0.1,24837,1,0.237819973263,372188,403940,0.651
web_2,15,18000,0.1,60607,1,0.0776631361091,607051,657120,0.996
web_1,15,18000,0.2,379,0.5,0.402918403812,2349,3358,0.007
wdev_0,15,18000,0.2,4630,0.5,0.561298915456,43929,63068,0.197
mds_0,15,18000,0.2,157485,0.5,0.0577914671638,448260,863605,0.902
src2_0,15,18000,0.2,5303,0.5,0.615869134785,55969,75253,0.148
rsrch_0,15,18000,0.2,6348,0.5,0.52713843697,70437,100190,0.158
ts_0,15,18000,0.2,7432,0.5,0.532473419891,77923,141177,0.393
stg_0,15,18000,0.2,324997,0.5,0.0523525618366,919884,1770878,0.921
web_0,15,18000,0.2,71139,0.5,0.21868132684,304990,538784,0.732
usr_1,15,18000,0.2,1765419,0.5,0.0627490717773,4902801,10049312,0.963
src1_2,15,18000,0.2,51500,0.5,0.0862475168159,153489,286930,0.875
src2_2,15,18000,0.2,104995,0.5,0.0467485953322,848926,1660713,0.351
prn_0,15,18000,0.2,8965,0.5,0.724927611509,221354,257983,0.035
stg_1,15,18000,0.2,7089,0.5,0.280603425698,36114,57273,0.031
prxy_0,15,18000,0.2,10410,0.5,0.242073866546,2182813,3535078,0.017
mds_1,15,18000,0.2,4387332,0.5,0.0300532418795,11333668,23339146,0.997
proj_0,15,18000,0.2,6229,0.5,0.632147351108,76203,100929,0.216
proj_4,15,18000,0.2,1023,0.5,0.115950735957,3668,6658,0.213
prn_1,15,18000,0.2,49675,0.5,0.202483042036,211899,403940,0.651
web_2,15,18000,0.2,121215,0.5,0.0458850742635,313853,657120,0.996
web_1,15,18000,0.5,948,0.2,0.363907087552,1678,3358,0.007
wdev_0,15,18000,0.5,11575,0.2,0.504296949325,35233,63068,0.197
mds_0,15,18000,0.5,393713,0.2,0.0549475744119,202153,863605,0.902
src2_0,15,18000,0.5,13259,0.2,0.579671242342,46247,75253,0.148
rsrch_0,15,18000,0.5,15870,0.2,0.506637388961,57616,100190,0.158
ts_0,15,18000,0.5,18581,0.2,0.469106157519,61544,141177,0.393
stg_0,15,18000,0.5,812494,0.2,0.0460455209224,410041,1770878,0.921
web_0,15,18000,0.5,177849,0.2,0.192078829364,174234,538784,0.732
usr_1,15,18000,0.5,4413547,0.2,0.0302133121153,2065974,10049312,0.963
src1_2,15,18000,0.5,128750,0.2,0.0771024291639,73894,286930,0.875
src2_2,15,18000,0.5,262488,0.2,0.211248421612,586448,1660713,0.351
prn_0,15,18000,0.5,22413,0.2,0.651496416431,185242,257983,0.035
stg_1,15,18000,0.5,17722,0.2,0.247376599794,22534,57273,0.031
prxy_0,15,18000,0.5,26025,0.2,0.935936349919,3331863,3535078,0.017
mds_1,15,18000,0.5,10968330,0.2,0.012328043194,4624247,23339146,0.997
proj_0,15,18000,0.5,15574,0.2,0.576504275283,63490,100929,0.216
proj_4,15,18000,0.5,2559,0.2,0.0665364974467,1658,6658,0.213
prn_1,15,18000,0.5,124189,0.2,0.132752388969,101748,403940,0.651
web_2,15,18000,0.5,303038,0.2,0.0221755539323,129220,657120,0.996
wdev_0,16,18000,0.1,3559,1,0.446516617498,92189,96946,0.306
mds_0,16,18000,0.1,2482,1,0.595041929183,67705,68091,0.011
src2_0,16,18000,0.1,1316,1,0.722726344894,53889,53889,0.0
rsrch_0,16,18000,0.1,3085,1,0.466376668855,107829,109656,0.207
ts_0,16,18000,0.1,1500,1,0.569851625513,72654,72654,0.001
stg_0,16,18000,0.1,2604,1,0.434474226804,119789,121250,0.083
proj_3,16,18000,0.1,11481,1,0.0638757541171,114847,122660,0.999
web_0,16,18000,0.1,2913,1,0.702905164546,116030,116138,0.005
usr_1,16,18000,0.1,81006,1,0.174298250882,20634240,24859561,0.99
src1_2,16,18000,0.1,7199,1,0.155483111633,550315,568409,0.076
src2_2,16,18000,0.1,604,1,0.144383184011,8541,8706,0.081
prn_0,16,18000,0.1,4718,1,0.725867840297,300081,300833,0.021
stg_1,16,18000,0.1,986,1,0.165998063356,28916,28916,0.0
prxy_0,16,18000,0.1,4167,1,0.895335181612,447510,455559,0.053
mds_1,16,18000,0.1,2589,1,0.261588475982,35682,35682,0.0
proj_0,16,18000,0.1,1726,1,0.760468457929,78375,78641,0.066
prn_1,16,18000,0.1,17245,1,0.219720298446,213679,246477,0.761
web_1,16,18000,0.2,178,0.5,0.57903930131,1827,2290,0.0
wdev_0,16,18000,0.2,7118,0.5,0.5180100262,59709,96946,0.306
mds_0,16,18000,0.2,4964,0.5,0.580179465715,53536,68091,0.011
src2_0,16,18000,0.2,2632,0.5,0.738146931656,46901,53889,0.0
rsrch_0,16,18000,0.2,6171,0.5,0.525133143649,74893,109656,0.207
ts_0,16,18000,0.2,3001,0.5,0.571489525697,57061,72654,0.001
stg_0,16,18000,0.2,5209,0.5,0.5336,89416,121250,0.083
proj_3,16,18000,0.2,22962,0.5,0.0315506277515,59129,122660,0.999
web_0,16,18000,0.2,5827,0.5,0.687828273261,97984,116138,0.005
usr_1,16,18000,0.2,162012,0.5,0.145078788801,10713398,24859561,0.99
src1_2,16,18000,0.2,14398,0.5,0.439503948741,389894,568409,0.076
src2_2,16,18000,0.2,1208,0.5,0.146795313577,4923,8706,0.081
prn_0,16,18000,0.2,9437,0.5,0.753624103739,263379,300833,0.021
stg_1,16,18000,0.2,1972,0.5,0.411398533684,20441,28916,0.0
prxy_0,16,18000,0.2,8335,0.5,0.888473282275,422920,455559,0.053
mds_1,16,18000,0.2,5178,0.5,0.189058909254,21250,35682,0.0
proj_0,16,18000,0.2,3452,0.5,0.740631477219,68218,78641,0.066
prn_1,16,18000,0.2,34490,0.5,0.169569574443,118609,246477,0.761
web_1,16,18000,0.5,447,0.2,0.508733624454,1407,2290,0.0
wdev_0,16,18000,0.5,17795,0.2,0.429981639263,45115,96946,0.306
mds_0,16,18000,0.5,12411,0.2,0.558664140635,43965,68091,0.011
src2_0,16,18000,0.5,6581,0.2,0.713448013509,41530,53889,0.0
rsrch_0,16,18000,0.5,15429,0.2,0.491181513095,60916,109656,0.207
ts_0,16,18000,0.5,7504,0.2,0.607826134831,49823,72654,0.001
stg_0,16,18000,0.5,13022,0.2,0.538845360825,75067,121250,0.083
proj_3,16,18000,0.5,57406,0.2,0.0127180825045,24080,122660,0.999
web_0,16,18000,0.5,14569,0.2,0.666956551689,85118,116138,0.005
usr_1,16,18000,0.5,405031,0.2,0.542323253415,2358670,24859561,0.99
src1_2,16,18000,0.5,35996,0.2,0.642869834925,382650,568409,0.076
src2_2,16,18000,0.5,3020,0.2,0.135194118998,2631,8706,0.081
prn_0,16,18000,0.5,23592,0.2,0.704709922116,229441,300833,0.021
stg_1,16,18000,0.5,4930,0.2,0.441036104579,16014,28916,0.0
prxy_0,16,18000,0.5,20839,0.2,0.868133436064,402059,455559,0.053
mds_1,16,18000,0.5,12946,0.2,0.140883358556,11133,35682,0.0
proj_0,16,18000,0.5,8632,0.2,0.704619727623,59827,78641,0.066
prn_1,16,18000,0.5,86227,0.2,0.102289463114,55649,246477,0.761
web_1,17,18000,0.1,1300,1,0.280417099342,19936,23112,0.21
wdev_0,17,18000,0.1,3360,1,0.459365592009,104466,123233,0.368
mds_0,17,18000,0.1,2001,1,0.646601846073,58510,60886,0.084
src2_0,17,18000,0.1,1533,1,0.711060985798,57345,59850,0.06
rsrch_0,17,18000,0.1,2392,1,0.545883105362,95984,96942,0.015
ts_0,17,18000,0.1,1587,1,0.5545310474,75965,76351,0.009
stg_0,17,18000,0.1,3702,1,0.418271762429,132621,134831,0.131
proj_3,17,18000,0.1,13921,1,0.228715453416,235655,285665,0.496
web_0,17,18000,0.1,9826,1,0.526301292178,215741,246870,0.379
src2_1,17,18000,0.1,436172,1,0.000383455022664,8717944,8718102,0.999
usr_1,17,18000,0.1,79234,1,0.172873770237,22671092,27157272,0.986
src1_2,17,18000,0.1,3770,1,0.417883742738,86719,92777,0.3
prn_0,17,18000,0.1,8418,1,0.651045068091,329854,332275,0.049
stg_1,17,18000,0.1,1487,1,0.247108276562,34477,34495,0.006
prxy_0,17,18000,0.1,2684,1,0.931092062519,415609,417412,0.018
mds_1,17,18000,0.1,2139,1,0.148003662275,25114,25121,0.002
proj_0,17,18000,0.1,6713,1,0.202311023227,370700,378274,0.162
prn_1,17,18000,0.1,57268,1,0.224785823704,706276,793155,0.774
web_1,17,18000,0.2,2600,0.5,0.28803219107,11818,23112,0.21
wdev_0,17,18000,0.2,6721,0.5,0.55859226019,68727,123233,0.368
mds_0,17,18000,0.2,4003,0.5,0.646043425418,48208,60886,0.084
src2_0,17,18000,0.2,3066,0.5,0.715756056809,49274,59850,0.06
rsrch_0,17,18000,0.2,4785,0.5,0.535722390708,73627,96942,0.015
ts_0,17,18000,0.2,3174,0.5,0.55615512567,59106,76351,0.009
stg_0,17,18000,0.2,7405,0.5,0.497697117132,98934,134831,0.131
proj_3,17,18000,0.2,27842,0.5,0.125237603487,134733,285665,0.496
web_0,17,18000,0.2,19652,0.5,0.473597439948,162330,246870,0.379
src2_1,17,18000,0.2,872344,0.5,0.000364643588708,4360105,8718102,0.999
usr_1,17,18000,0.2,158469,0.5,0.145351197278,11796054,27157272,0.986
src1_2,17,18000,0.2,7540,0.5,0.448731905537,61041,92777,0.3
prn_0,17,18000,0.2,16837,0.5,0.667714995109,275492,332275,0.049
stg_1,17,18000,0.2,2974,0.5,0.450818959269,24945,34495,0.006
prxy_0,17,18000,0.2,5369,0.5,0.924307398925,400397,417412,0.018
mds_1,17,18000,0.2,4278,0.5,0.0921141674296,13521,25121,0.002
proj_0,17,18000,0.2,13426,0.5,0.490784457827,274874,378274,0.162
prn_1,17,18000,0.2,114537,0.5,0.174577478551,399967,793155,0.774
web_2,17,18000,0.2,156,0.5,0.702164009112,2959,3512,0.001
web_1,17,18000,0.5,6500,0.2,0.265186915888,6667,23112,0.21
wdev_0,17,18000,0.5,16803,0.2,0.51923591895,51364,123233,0.368
mds_0,17,18000,0.5,10007,0.2,0.614410537726,40777,60886,0.084
src2_0,17,18000,0.5,7665,0.2,0.683725981621,43057,59850,0.06
rsrch_0,17,18000,0.5,11964,0.2,0.54735821419,61263,96942,0.015
ts_0,17,18000,0.5,7936,0.2,0.592225380152,51379,76351,0.009
stg_0,17,18000,0.5,18513,0.2,0.498542620021,79868,134831,0.131
proj_3,17,18000,0.5,69607,0.2,0.153014895069,55061,285665,0.496
web_0,17,18000,0.5,49130,0.2,0.417199335683,121352,246870,0.379
src2_1,17,18000,0.5,2180861,0.2,0.0999785274364,1571121,8718102,0.999
usr_1,17,18000,0.5,396172,0.2,0.532074834321,2756788,27157272,0.986
src1_2,17,18000,0.5,18852,0.2,0.379781626912,41793,92777,0.3
prn_0,17,18000,0.5,42094,0.2,0.615357760891,229034,332275,0.049
stg_1,17,18000,0.5,7436,0.2,0.381736483548,17410,34495,0.006
prxy_0,17,18000,0.5,13424,0.2,0.909338974443,386367,417412,0.018
mds_1,17,18000,0.5,10697,0.2,0.0591935034433,6273,25121,0.002
proj_0,17,18000,0.5,33566,0.2,0.554880853561,233065,378274,0.162
prn_1,17,18000,0.5,286343,0.2,0.114313091388,197336,793155,0.774
web_2,17,18000,0.5,390,0.2,0.652334851936,2544,3512,0.001
web_1,18,18000,0.1,550,1,0.509947275923,10154,14225,0.38
wdev_0,18,18000,0.1,2662,1,0.516452472262,63685,68318,0.187
mds_0,18,18000,0.1,2854,1,0.572169485558,69844,73847,0.12
src2_0,18,18000,0.1,6125,1,0.497352116149,136848,162205,0.468
rsrch_0,18,18000,0.1,2276,1,0.566343007349,93205,93205,0.0
ts_0,18,18000,0.1,4041,1,0.343489932886,154502,163900,0.428
stg_0,18,18000,0.1,2395,1,0.461700456014,123088,123461,0.004
proj_3,18,18000,0.1,38975,1,0.171584649199,482374,543685,0.826
web_0,18,18000,0.1,3236,1,0.641339112869,138453,142572,0.152
src2_1,18,18000,0.1,98453,1,0.00145190123442,991771,991803,0.995
usr_1,18,18000,0.1,85003,1,0.3131365834,1361709,1489200,0.378
src1_2,18,18000,0.1,10116,1,0.0801115373779,372463,379783,0.035
prn_0,18,18000,0.1,29719,1,0.381828231974,553090,586151,0.174
stg_1,18,18000,0.1,1266,1,0.209755642604,32166,32166,0.007
prxy_0,18,18000,0.1,3112,1,0.923247256205,425570,435346,0.04
mds_1,18,18000,0.1,4776,1,0.148913430709,56110,56140,0.001
proj_0,18,18000,0.1,36392,1,0.130196309433,2383272,2393670,0.024
proj_4,18,18000,0.1,6982,1,0.313862082743,94108,115127,0.7
prn_1,18,18000,0.1,170472,1,0.327193736917,3943360,5358767,0.887
web_1,18,18000,0.2,1101,0.5,0.556344463972,6506,14225,0.38
wdev_0,18,18000,0.2,5324,0.5,0.528777189028,46724,68318,0.187
mds_0,18,18000,0.2,5708,0.5,0.571208038241,54384,73847,0.12
src2_0,18,18000,0.2,12251,0.5,0.515014950217,95879,162205,0.468
rsrch_0,18,18000,0.2,4552,0.5,0.551805160667,72490,93205,0.0
ts_0,18,18000,0.2,8083,0.5,0.497736424649,88720,163900,0.428
stg_0,18,18000,0.2,4790,0.5,0.509343031403,93134,123461,0.004
proj_3,18,18000,0.2,77950,0.5,0.131154988642,261069,543685,0.826
web_0,18,18000,0.2,6473,0.5,0.659792946722,109262,142572,0.152
src2_1,18,18000,0.2,196906,0.5,0.00328492654287,495920,991803,0.995
usr_1,18,18000,0.2,170006,0.5,0.269475557346,856404,1489200,0.378
src1_2,18,18000,0.2,20233,0.5,0.101679116759,202373,379783,0.035
prn_0,18,18000,0.2,59439,0.5,0.411211445515,375104,586151,0.174
stg_1,18,18000,0.2,2533,0.5,0.434496051732,23012,32166,0.007
prxy_0,18,18000,0.2,6225,0.5,0.915908266069,407740,435346,0.04
mds_1,18,18000,0.2,9552,0.5,0.0925365158532,30678,56140,0.001
proj_0,18,18000,0.2,72785,0.5,0.306463714714,1553944,2393670,0.024
proj_4,18,18000,0.2,13964,0.5,0.208343828989,58604,115127,0.7
prn_1,18,18000,0.2,340944,0.5,0.195524455532,2372160,5358767,0.887
web_2,18,18000,0.2,124,0.5,0.763260025873,3394,3865,0.0
web_1,18,18000,0.5,2753,0.2,0.50144112478,4367,14225,0.38
wdev_0,18,18000,0.5,13312,0.2,0.47082760034,36442,68318,0.187
mds_0,18,18000,0.5,14271,0.2,0.539209446558,44420,73847,0.12
src2_0,18,18000,0.5,30628,0.2,0.451823310009,70936,162205,0.468
rsrch_0,18,18000,0.5,11381,0.2,0.564851671048,60814,93205,0.0
ts_0,18,18000,0.5,20207,0.2,0.481531421599,66680,163900,0.428
stg_0,18,18000,0.5,11975,0.2,0.560792476977,79998,123461,0.004
proj_3,18,18000,0.5,194875,0.2,0.0861270772598,118246,543685,0.826
web_0,18,18000,0.5,16182,0.2,0.616313161069,94167,142572,0.152
src2_1,18,18000,0.5,492267,0.2,0.00230590147439,199177,991803,0.995
usr_1,18,18000,0.5,425016,0.2,0.196030754768,474013,1489200,0.378
src1_2,18,18000,0.5,50584,0.2,0.338598620791,173812,379783,0.035
prn_0,18,18000,0.5,148599,0.2,0.344332774319,256965,586151,0.174
stg_1,18,18000,0.5,6334,0.2,0.408132811043,16852,32166,0.007
prxy_0,18,18000,0.5,15563,0.2,0.898836787291,391905,435346,0.04
mds_1,18,18000,0.5,23882,0.2,0.0582650516566,13708,56140,0.001
proj_0,18,18000,0.5,181963,0.2,0.537342657927,1500820,2393670,0.024
proj_4,18,18000,0.5,34911,0.2,0.108671293441,27912,115127,0.7
prn_1,18,18000,0.5,852360,0.2,0.268861475037,913286,5358767,0.887
web_2,18,18000,0.5,310,0.2,0.713842173351,2969,3865,0.0
web_1,19,18000,0.1,317,1,0.423184563264,5749,6789,0.243
wdev_0,19,18000,0.1,2273,1,0.518757062147,59236,61950,0.197
mds_0,19,18000,0.1,2653,1,0.590260096499,68595,71089,0.07
src2_0,19,18000,0.1,4949,1,0.467071868117,99291,105791,0.286
rsrch_0,19,18000,0.1,4063,1,0.424041268445,119282,125035,0.191
ts_0,19,18000,0.1,3513,1,0.422124258122,113735,116596,0.239
